ScoreID,Student,Instrument,ScoreGroup,Description,Score
855388,51271,Trumpet,Major Scales,Bb,6
855389,51271,Trumpet,Major Scales,B,0
855390,51271,Trumpet,Major Scales,C,2
855391,51271,Trumpet,Major Scales,Db,0
855392,51271,Trumpet,Major Scales,D,4
855393,51271,Trumpet,Major Scales,Eb,3
855394,51271,Trumpet,Major Scales,E,3
855395,51271,Trumpet,Major Scales,F,4
855396,51271,Trumpet,Major Scales,Gb,6
855397,51271,Trumpet,Sight-Reading,Tone Quality,4
855398,51271,Trumpet,Sight-Reading,Note Accuracy,2
855399,51271,Trumpet,Sight-Reading,Rhythmic Accuracy,5
855400,51271,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",2
878359,51283,Bari Saxophone,Lyrical Etude,Tone Quality,13
878360,51283,Bari Saxophone,Lyrical Etude,Note Accuracy,10
878361,51283,Bari Saxophone,Lyrical Etude,Rhythmic Accuracy,10
878362,51283,Bari Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",10
878363,51283,Bari Saxophone,Technical Etude,Tone Quality,10
878364,51283,Bari Saxophone,Technical Etude,Note Accuracy,8
878365,51283,Bari Saxophone,Technical Etude,Rhythmic Accuracy,8
878366,51283,Bari Saxophone,Technical Etude,"Musicallity, Tempo & Style",9
878367,51283,Bari Saxophone,Chromatic Scale,Chromatic Scale,10
878368,51283,Bari Saxophone,Major Scales,G,7
878369,51283,Bari Saxophone,Major Scales,Ab,7
878370,51283,Bari Saxophone,Major Scales,A,2
878371,51283,Bari Saxophone,Major Scales,Bb,2
878372,51283,Bari Saxophone,Major Scales,B,0
878373,51283,Bari Saxophone,Major Scales,C,2
878374,51283,Bari Saxophone,Major Scales,Db,5
878375,51283,Bari Saxophone,Major Scales,D,6
878376,51283,Bari Saxophone,Major Scales,Eb,7
878377,51283,Bari Saxophone,Major Scales,E,6
878378,51283,Bari Saxophone,Major Scales,F,6
878379,51283,Bari Saxophone,Major Scales,Gb,7
878380,51283,Bari Saxophone,Sight-Reading,Tone Quality,5
878381,51283,Bari Saxophone,Sight-Reading,Note Accuracy,3
878382,51283,Bari Saxophone,Sight-Reading,Rhythmic Accuracy,3
878383,51283,Bari Saxophone,Sight-Reading,"Musicallity, Tempo & Style",0
861348,51291,Flute,Lyrical Etude,Tone Quality,15
861349,51291,Flute,Lyrical Etude,Note Accuracy,7
861350,51291,Flute,Lyrical Etude,Rhythmic Accuracy,7
861351,51291,Flute,Lyrical Etude,"Musicallity, Tempo & Style",15
861352,51291,Flute,Technical Etude,Tone Quality,12
861353,51291,Flute,Technical Etude,Note Accuracy,6
861354,51291,Flute,Technical Etude,Rhythmic Accuracy,6
861355,51291,Flute,Technical Etude,"Musicallity, Tempo & Style",10
861356,51291,Flute,Chromatic Scale,Chromatic Scale,11
861357,51291,Flute,Major Scales,G,8
861358,51291,Flute,Major Scales,Ab,8
861359,51291,Flute,Major Scales,A,8
861360,51291,Flute,Major Scales,Bb,9
861361,51291,Flute,Major Scales,B,6
861362,51291,Flute,Major Scales,C,13
861363,51291,Flute,Major Scales,Db,8
861364,51291,Flute,Major Scales,D,9
861365,51291,Flute,Major Scales,Eb,8
861366,51291,Flute,Major Scales,E,7
861367,51291,Flute,Major Scales,F,9
861368,51291,Flute,Major Scales,Gb,7
861369,51291,Flute,Sight-Reading,Tone Quality,8
861370,51291,Flute,Sight-Reading,Note Accuracy,7
861371,51291,Flute,Sight-Reading,Rhythmic Accuracy,8
861372,51291,Flute,Sight-Reading,"Musicallity, Tempo & Style",5
861411,51292,Flute,Lyrical Etude,Tone Quality,16
861412,51292,Flute,Lyrical Etude,Note Accuracy,8
861413,51292,Flute,Lyrical Etude,Rhythmic Accuracy,8
861414,51292,Flute,Lyrical Etude,"Musicallity, Tempo & Style",15
861415,51292,Flute,Technical Etude,Tone Quality,12
861416,51292,Flute,Technical Etude,Note Accuracy,5
861417,51292,Flute,Technical Etude,Rhythmic Accuracy,5
861418,51292,Flute,Technical Etude,"Musicallity, Tempo & Style",10
861419,51292,Flute,Chromatic Scale,Chromatic Scale,9
861420,51292,Flute,Major Scales,G,9
861421,51292,Flute,Major Scales,Ab,8
861422,51292,Flute,Major Scales,A,7
861423,51292,Flute,Major Scales,Bb,7
861424,51292,Flute,Major Scales,B,10
861425,51292,Flute,Major Scales,C,9
861426,51292,Flute,Major Scales,Db,7
861427,51292,Flute,Major Scales,D,7
861428,51292,Flute,Major Scales,Eb,5
861429,51292,Flute,Major Scales,E,6
861430,51292,Flute,Major Scales,F,6
861431,51292,Flute,Major Scales,Gb,6
861432,51292,Flute,Sight-Reading,Tone Quality,4
861433,51292,Flute,Sight-Reading,Note Accuracy,4
861434,51292,Flute,Sight-Reading,Rhythmic Accuracy,4
861435,51292,Flute,Sight-Reading,"Musicallity, Tempo & Style",3
851739,51293,Piccolo,Technical Etude,Tone Quality,16
851740,51293,Piccolo,Technical Etude,Note Accuracy,9
851741,51293,Piccolo,Technical Etude,Rhythmic Accuracy,9
851742,51293,Piccolo,Technical Etude,"Musicallity, Tempo & Style",17
851743,51293,Piccolo,Chromatic Scale,Chromatic Scale,12
855401,51305,Trumpet,Lyrical Etude,Tone Quality,10
855402,51305,Trumpet,Lyrical Etude,Note Accuracy,4
855403,51305,Trumpet,Lyrical Etude,Rhythmic Accuracy,5
855404,51305,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",4
855405,51305,Trumpet,Technical Etude,Tone Quality,7
855406,51305,Trumpet,Technical Etude,Note Accuracy,2
855407,51305,Trumpet,Technical Etude,Rhythmic Accuracy,2
855408,51305,Trumpet,Technical Etude,"Musicallity, Tempo & Style",0
855409,51305,Trumpet,Chromatic Scale,Chromatic Scale,6
855410,51305,Trumpet,Major Scales,G,6
855411,51305,Trumpet,Major Scales,Ab,3
855412,51305,Trumpet,Major Scales,A,2
855413,51305,Trumpet,Major Scales,Bb,6
855414,51305,Trumpet,Major Scales,B,1
855415,51305,Trumpet,Major Scales,C,6
872436,51305,Trumpet,Major Scales,Db,1
872437,51305,Trumpet,Major Scales,D,2
872438,51305,Trumpet,Major Scales,Eb,0
872439,51305,Trumpet,Major Scales,E,3
872440,51305,Trumpet,Major Scales,F,2
872441,51305,Trumpet,Major Scales,Gb,2
872442,51305,Trumpet,Sight-Reading,Tone Quality,2
872443,51305,Trumpet,Sight-Reading,Note Accuracy,1
872444,51305,Trumpet,Sight-Reading,Rhythmic Accuracy,0
872445,51305,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",0
917747,51308,Percussion,Mallet Etude,Note Accuracy & Tone,7
917748,51308,Percussion,Mallet Etude,Rhythmic Accuracy,8
917749,51308,Percussion,Mallet Etude,"Musicality, Tempo & Style",16
917750,51308,Percussion,Snare Etude,Rudimental Accuracy,8
917751,51308,Percussion,Snare Etude,Rhythmic Accuracy,7
917752,51308,Percussion,Snare Etude,"Musicality, Tempo & Style",16
917753,51308,Percussion,Timpani Etude,Tuning Accuracy,9
917754,51308,Percussion,Timpani Etude,Rhythmic Accuracy,8
917755,51308,Percussion,Timpani Etude,"Musicality, Tempo, & Style",18
917756,51308,Percussion,Chromatic Scale,Chromatic Scale,6
917757,51308,Percussion,Major Scales,G,7
917758,51308,Percussion,Major Scales,Ab,7
917759,51308,Percussion,Major Scales,A,7
917760,51308,Percussion,Major Scales,Bb,6
917761,51308,Percussion,Major Scales,B,7
917762,51308,Percussion,Major Scales,C,6
917763,51308,Percussion,Major Scales,Db,7
917764,51308,Percussion,Major Scales,D,7
917765,51308,Percussion,Major Scales,Eb,7
917766,51308,Percussion,Major Scales,E,6
917767,51308,Percussion,Major Scales,F,7
917768,51308,Percussion,Major Scales,Gb,7
917769,51308,Percussion,Reading-Mallet,Note Accuracy & Tone,5
917770,51308,Percussion,Reading-Mallet,Rhythmic Accuracy & Articulation,6
917771,51308,Percussion,Reading-Mallet,"Musicality,Tempo, & Style",4
917772,51308,Percussion,Reading-Snare,Note Accuracy & Tone,8
917773,51308,Percussion,Reading-Snare,Rhythmic Accuracy & Articulation,6
917774,51308,Percussion,Reading-Snare,"Musicality, Tempo, & Style",5
886417,51313,Bb Clarinet,Lyrical Etude,Tone Quality,17
886418,51313,Bb Clarinet,Lyrical Etude,Note Accuracy,5
886419,51313,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,10
886420,51313,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",10
886421,51313,Bb Clarinet,Technical Etude,Tone Quality,19
886422,51313,Bb Clarinet,Technical Etude,Note Accuracy,9
886423,51313,Bb Clarinet,Technical Etude,Rhythmic Accuracy,8
886424,51313,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",7
860056,51313,Bb Clarinet,Chromatic Scale,Chromatic Scale,12
860057,51313,Bb Clarinet,Major Scales,G,10
860058,51313,Bb Clarinet,Major Scales,Ab,10
860059,51313,Bb Clarinet,Major Scales,A,9
860060,51313,Bb Clarinet,Major Scales,Bb,9
860061,51313,Bb Clarinet,Major Scales,B,8
860062,51313,Bb Clarinet,Major Scales,C,9
860063,51313,Bb Clarinet,Major Scales,Db,8
860064,51313,Bb Clarinet,Major Scales,D,12
860065,51313,Bb Clarinet,Major Scales,Eb,12
860066,51313,Bb Clarinet,Major Scales,E,7
860067,51313,Bb Clarinet,Major Scales,F,8
860068,51313,Bb Clarinet,Major Scales,Gb,8
886425,51313,Bb Clarinet,Sight-Reading,Tone Quality,9
886426,51313,Bb Clarinet,Sight-Reading,Note Accuracy,6
886427,51313,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,5
886428,51313,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",7
856111,51328,Alto Saxophone,Lyrical Etude,Tone Quality,12
856112,51328,Alto Saxophone,Lyrical Etude,Note Accuracy,10
856113,51328,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,10
856114,51328,Alto Saxophone,Lyrical Etude,"Musicallity, Tempo & Style",12
856115,51328,Alto Saxophone,Technical Etude,Tone Quality,8
856116,51328,Alto Saxophone,Technical Etude,Note Accuracy,6
856117,51328,Alto Saxophone,Technical Etude,Rhythmic Accuracy,3
856118,51328,Alto Saxophone,Technical Etude,"Musicallity, Tempo & Style",3
856119,51328,Alto Saxophone,Chromatic Scale,Chromatic Scale,5
856120,51328,Alto Saxophone,Major Scales,G,2
856121,51328,Alto Saxophone,Major Scales,Ab,2
856122,51328,Alto Saxophone,Major Scales,A,2
856123,51328,Alto Saxophone,Major Scales,Bb,2
856124,51328,Alto Saxophone,Major Scales,B,2
856125,51328,Alto Saxophone,Major Scales,C,2
856126,51328,Alto Saxophone,Major Scales,Db,2
856127,51328,Alto Saxophone,Major Scales,D,2
856128,51328,Alto Saxophone,Major Scales,Eb,2
856129,51328,Alto Saxophone,Major Scales,E,2
856130,51328,Alto Saxophone,Major Scales,F,2
856131,51328,Alto Saxophone,Major Scales,Gb,2
856132,51328,Alto Saxophone,Sight-Reading,Tone Quality,5
856133,51328,Alto Saxophone,Sight-Reading,Note Accuracy,6
856134,51328,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,7
856135,51328,Alto Saxophone,Sight-Reading,"Musicallity, Tempo & Style",3
855416,51343,Trumpet,Lyrical Etude,Tone Quality,5
855417,51343,Trumpet,Lyrical Etude,Note Accuracy,5
855418,51343,Trumpet,Lyrical Etude,Rhythmic Accuracy,6
855419,51343,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",2
855420,51343,Trumpet,Technical Etude,Tone Quality,4
855421,51343,Trumpet,Technical Etude,Note Accuracy,4
855422,51343,Trumpet,Technical Etude,Rhythmic Accuracy,3
855423,51343,Trumpet,Technical Etude,"Musicallity, Tempo & Style",5
855424,51343,Trumpet,Chromatic Scale,Chromatic Scale,2
872691,51343,Trumpet,Major Scales,G,4
872692,51343,Trumpet,Major Scales,Ab,3
872693,51343,Trumpet,Major Scales,A,0
872694,51343,Trumpet,Major Scales,Bb,5
872695,51343,Trumpet,Major Scales,B,3
872696,51343,Trumpet,Major Scales,C,5
872697,51343,Trumpet,Major Scales,Db,1
872698,51343,Trumpet,Major Scales,D,2
872699,51343,Trumpet,Major Scales,Eb,2
872700,51343,Trumpet,Major Scales,E,1
872701,51343,Trumpet,Major Scales,F,1
872702,51343,Trumpet,Major Scales,Gb,1
872703,51343,Trumpet,Sight-Reading,Tone Quality,2
872704,51343,Trumpet,Sight-Reading,Note Accuracy,4
872705,51343,Trumpet,Sight-Reading,Rhythmic Accuracy,2
872706,51343,Trumpet,Sight-Reading,"Musicallity, Tempo & Style",1
862406,51344,Flute,Lyrical Etude,Tone Quality,14
862407,51344,Flute,Lyrical Etude,Note Accuracy,9
862408,51344,Flute,Lyrical Etude,Rhythmic Accuracy,9
862409,51344,Flute,Lyrical Etude,"Musicallity, Tempo & Style",13
862410,51344,Flute,Technical Etude,Tone Quality,10
862411,51344,Flute,Technical Etude,Note Accuracy,8
862412,51344,Flute,Technical Etude,Rhythmic Accuracy,8
862413,51344,Flute,Technical Etude,"Musicallity, Tempo & Style",10
862414,51344,Flute,Chromatic Scale,Chromatic Scale,6
862415,51344,Flute,Major Scales,G,5
862416,51344,Flute,Major Scales,Ab,5
862417,51344,Flute,Major Scales,A,5
862418,51344,Flute,Major Scales,Bb,5
862419,51344,Flute,Major Scales,B,5
862420,51344,Flute,Major Scales,C,5
862421,51344,Flute,Major Scales,Db,5
862422,51344,Flute,Major Scales,D,6
862423,51344,Flute,Major Scales,Eb,6
862424,51344,Flute,Major Scales,E,5
862425,51344,Flute,Major Scales,F,6
862426,51344,Flute,Major Scales,Gb,5
862427,51344,Flute,Sight-Reading,Tone Quality,2
862428,51344,Flute,Sight-Reading,Note Accuracy,2
862429,51344,Flute,Sight-Reading,Rhythmic Accuracy,2
862430,51344,Flute,Sight-Reading,"Musicallity, Tempo & Style",2
851773,51345,Piccolo,Technical Etude,Tone Quality,16
851774,51345,Piccolo,Technical Etude,Note Accuracy,7
851775,51345,Piccolo,Technical Etude,Rhythmic Accuracy,8
851776,51345,Piccolo,Technical Etude,"Musicallity, Tempo & Style",15
851777,51345,Piccolo,Chromatic Scale,Chromatic Scale,12
862431,51346,Flute,Lyrical Etude,Tone Quality,15
862432,51346,Flute,Lyrical Etude,Note Accuracy,9
862433,51346,Flute,Lyrical Etude,Rhythmic Accuracy,8
862434,51346,Flute,Lyrical Etude,"Musicallity, Tempo & Style",15
862435,51346,Flute,Technical Etude,Tone Quality,12
862436,51346,Flute,Technical Etude,Note Accuracy,5
862437,51346,Flute,Technical Etude,Rhythmic Accuracy,5
862438,51346,Flute,Technical Etude,"Musicallity, Tempo & Style",10
862439,51346,Flute,Chromatic Scale,Chromatic Scale,7
862440,51346,Flute,Major Scales,G,7
862441,51346,Flute,Major Scales,Ab,6
862442,51346,Flute,Major Scales,A,5
862443,51346,Flute,Major Scales,Bb,6
862444,51346,Flute,Major Scales,B,2
862445,51346,Flute,Major Scales,C,2
862446,51346,Flute,Major Scales,Db,2
862447,51346,Flute,Major Scales,D,5
862448,51346,Flute,Major Scales,Eb,2
862449,51346,Flute,Major Scales,E,2
862450,51346,Flute,Major Scales,F,2
862451,51346,Flute,Major Scales,Gb,2
862452,51346,Flute,Sight-Reading,Tone Quality,5
862453,51346,Flute,Sight-Reading,Note Accuracy,4
862454,51346,Flute,Sight-Reading,Rhythmic Accuracy,4
862455,51346,Flute,Sight-Reading,"Musicallity, Tempo & Style",3
862456,51347,Flute,Lyrical Etude,Tone Quality,10
862457,51347,Flute,Lyrical Etude,Note Accuracy,5
862458,51347,Flute,Lyrical Etude,Rhythmic Accuracy,5
862459,51347,Flute,Lyrical Etude,"Musicallity, Tempo & Style",8
862460,51347,Flute,Technical Etude,Tone Quality,5
862461,51347,Flute,Technical Etude,Note Accuracy,4
862462,51347,Flute,Technical Etude,Rhythmic Accuracy,3
862463,51347,Flute,Technical Etude,"Musicallity, Tempo & Style",2
862464,51347,Flute,Chromatic Scale,Chromatic Scale,4
862465,51347,Flute,Major Scales,G,7
862466,51347,Flute,Major Scales,Ab,6
862467,51347,Flute,Major Scales,A,6
862468,51347,Flute,Major Scales,Bb,6
862469,51347,Flute,Major Scales,B,5
862470,51347,Flute,Major Scales,C,8
862471,51347,Flute,Major Scales,Db,10
862472,51347,Flute,Major Scales,D,8
862473,51347,Flute,Major Scales,Eb,7
862474,51347,Flute,Major Scales,E,6
862475,51347,Flute,Major Scales,F,7
862476,51347,Flute,Major Scales,Gb,7
862477,51347,Flute,Sight-Reading,Tone Quality,2
862478,51347,Flute,Sight-Reading,Note Accuracy,2
862479,51347,Flute,Sight-Reading,Rhythmic Accuracy,2
862480,51347,Flute,Sight-Reading,"Musicallity, Tempo & Style",2
876457,51352,French Horn,Lyrical Etude,Tone Quality,12
876458,51352,French Horn,Lyrical Etude,Note Accuracy,6
876459,51352,French Horn,Lyrical Etude,Rhythmic Accuracy,7
876460,51352,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",9
880671,51352,French Horn,Technical Etude,Tone Quality,14
880672,51352,French Horn,Technical Etude,Note Accuracy,7
880673,51352,French Horn,Technical Etude,Rhythmic Accuracy,7
880674,51352,French Horn,Technical Etude,"Musicallity, Tempo & Style",12
876461,51352,French Horn,Chromatic Scale,Chromatic Scale,8
876462,51352,French Horn,Major Scales,G,7
876463,51352,French Horn,Major Scales,Ab,6
876464,51352,French Horn,Major Scales,A,7
876465,51352,French Horn,Major Scales,Bb,8
876466,51352,French Horn,Major Scales,B,4
876467,51352,French Horn,Major Scales,C,7
876468,51352,French Horn,Major Scales,Db,7
876469,51352,French Horn,Major Scales,D,3
876470,51352,French Horn,Major Scales,Eb,6
876471,51352,French Horn,Major Scales,E,3
876472,51352,French Horn,Major Scales,F,8
876473,51352,French Horn,Major Scales,Gb,3
876474,51352,French Horn,Sight-Reading,Tone Quality,6
876475,51352,French Horn,Sight-Reading,Note Accuracy,6
876476,51352,French Horn,Sight-Reading,Rhythmic Accuracy,8
876477,51352,French Horn,Sight-Reading,"Musicallity, Tempo & Style",6
876638,51353,French Horn,Lyrical Etude,Tone Quality,17
876639,51353,French Horn,Lyrical Etude,Note Accuracy,7
876640,51353,French Horn,Lyrical Etude,Rhythmic Accuracy,8
876641,51353,French Horn,Lyrical Etude,"Musicallity, Tempo & Style",16
880663,51353,French Horn,Technical Etude,Tone Quality,13
880664,51353,French Horn,Technical Etude,Note Accuracy,6
880665,51353,French Horn,Technical Etude,Rhythmic Accuracy,7
880666,51353,French Horn,Technical Etude,"Musicallity, Tempo & Style",13
876642,51353,French Horn,Chromatic Scale,Chromatic Scale,10
876643,51353,French Horn,Major Scales,G,9
876644,51353,French Horn,Major Scales,Ab,9
876645,51353,French Horn,Major Scales,A,4
876646,51353,French Horn,Major Scales,Bb,8
876647,51353,French Horn,Major Scales,B,4
876648,51353,French Horn,Major Scales,C,4
876649,51353,French Horn,Major Scales,Db,8
876650,51353,French Horn,Major Scales,D,8
876651,51353,French Horn,Major Scales,Eb,4
876652,51353,French Horn,Major Scales,E,8
876653,51353,French Horn,Major Scales,F,8
876654,51353,French Horn,Major Scales,Gb,8
876655,51353,French Horn,Sight-Reading,Tone Quality,8
876656,51353,French Horn,Sight-Reading,Note Accuracy,7
876657,51353,French Horn,Sight-Reading,Rhythmic Accuracy,7
876658,51353,French Horn,Sight-Reading,"Musicallity, Tempo & Style",6
923680,51354,Bass Clarinet,Lyrical Etude,Tone Quality,8
923681,51354,Bass Clarinet,Lyrical Etude,Note Accuracy,10
923682,51354,Bass Clarinet,Lyrical Etude,Rhythmic Accuracy,8
923683,51354,Bass Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",7
923684,51354,Bass Clarinet,Technical Etude,Tone Quality,5
923685,51354,Bass Clarinet,Technical Etude,Note Accuracy,5
923686,51354,Bass Clarinet,Technical Etude,Rhythmic Accuracy,10
923687,51354,Bass Clarinet,Technical Etude,"Musicallity, Tempo & Style",5
905506,51354,Bass Clarinet,Chromatic Scale,Chromatic Scale,7
905507,51354,Bass Clarinet,Major Scales,G,3
905508,51354,Bass Clarinet,Major Scales,Ab,8
905509,51354,Bass Clarinet,Major Scales,A,2
905510,51354,Bass Clarinet,Major Scales,Bb,9
905511,51354,Bass Clarinet,Major Scales,B,3
905512,51354,Bass Clarinet,Major Scales,C,7
905513,51354,Bass Clarinet,Major Scales,Db,9
905514,51354,Bass Clarinet,Major Scales,D,4
905515,51354,Bass Clarinet,Major Scales,Eb,8
905516,51354,Bass Clarinet,Major Scales,E,2
905517,51354,Bass Clarinet,Major Scales,F,6
905518,51354,Bass Clarinet,Major Scales,Gb,6
923688,51354,Bass Clarinet,Sight-Reading,Tone Quality,1
923689,51354,Bass Clarinet,Sight-Reading,Note Accuracy,1
923690,51354,Bass Clarinet,Sight-Reading,Rhythmic Accuracy,1
923691,51354,Bass Clarinet,Sight-Reading,"Musicallity, Tempo & Style",2
905076,51355,Bb Clarinet,Lyrical Etude,Tone Quality,2
905077,51355,Bb Clarinet,Lyrical Etude,Note Accuracy,3
905078,51355,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,2
905079,51355,Bb Clarinet,Lyrical Etude,"Musicallity, Tempo & Style",1
905080,51355,Bb Clarinet,Technical Etude,Tone Quality,2
905081,51355,Bb Clarinet,Technical Etude,Note Accuracy,2
905082,51355,Bb Clarinet,Technical Etude,Rhythmic Accuracy,1
905083,51355,Bb Clarinet,Technical Etude,"Musicallity, Tempo & Style",3
860069,51355,Bb Clarinet,Chromatic Scale,Chromatic Scale,3
860070,51355,Bb Clarinet,Major Scales,G,5
860071,51355,Bb Clarinet,Major Scales,Ab,7
860072,51355,Bb Clarinet,Major Scales,A,2
860073,51355,Bb Clarinet,Major Scales,Bb,5
860074,51355,Bb Clarinet,Major Scales,B,1
860075,51355,Bb Clarinet,Major Scales,C,3
860076,51355,Bb Clarinet,Major Scales,Db,4
860077,51355,Bb Clarinet,Major Scales,D,5
860078,51355,Bb Clarinet,Major Scales,Eb,5
860079,51355,Bb Clarinet,Major Scales,E,1
860080,51355,Bb Clarinet,Major Scales,F,4
860081,51355,Bb Clarinet,Major Scales,Gb,3
905084,51355,Bb Clarinet,Sight-Reading,Tone Quality,1
905085,51355,Bb Clarinet,Sight-Reading,Note Accuracy,0
905086,51355,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,0
905087,51355,Bb Clarinet,Sight-Reading,"Musicallity, Tempo & Style",0
886396,51358,Oboe,Lyrical Etude,Tone Quality,10
886397,51358,Oboe,Lyrical Etude,Note Accuracy,6
886398,51358,Oboe,Lyrical Etude,Rhythmic Accuracy,6
886399,51358,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",10
886400,51358,Oboe,Technical Etude,Tone Quality,10
886401,51358,Oboe,Technical Etude,Note Accuracy,5
886402,51358,Oboe,Technical Etude,Rhythmic Accuracy,6
886403,51358,Oboe,Technical Etude,"Musicallity, Tempo & Style",10
886404,51358,Oboe,Chromatic Scale,Chromatic Scale,9
886405,51358,Oboe,Major Scales,G,4
886406,51358,Oboe,Major Scales,Ab,3
886407,51358,Oboe,Major Scales,A,2
886408,51358,Oboe,Major Scales,Bb,10
886409,51358,Oboe,Major Scales,B,7
886410,51358,Oboe,Major Scales,C,10
886411,51358,Oboe,Major Scales,Db,7
886412,51358,Oboe,Major Scales,D,3
886413,51358,Oboe,Major Scales,Eb,2
886414,51358,Oboe,Major Scales,E,3
886415,51358,Oboe,Major Scales,F,4
886416,51358,Oboe,Major Scales,Gb,2
886429,51358,Oboe,Sight-Reading,Tone Quality,5
886430,51358,Oboe,Sight-Reading,Note Accuracy,4
886431,51358,Oboe,Sight-Reading,Rhythmic Accuracy,4
886432,51358,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
886457,51361,Oboe,Lyrical Etude,Tone Quality,14
886458,51361,Oboe,Lyrical Etude,Note Accuracy,9
886459,51361,Oboe,Lyrical Etude,Rhythmic Accuracy,8
886460,51361,Oboe,Lyrical Etude,"Musicallity, Tempo & Style",18
886461,51361,Oboe,Technical Etude,Tone Quality,15
886462,51361,Oboe,Technical Etude,Note Accuracy,8
886463,51361,Oboe,Technical Etude,Rhythmic Accuracy,8
886464,51361,Oboe,Technical Etude,"Musicallity, Tempo & Style",18
886465,51361,Oboe,Chromatic Scale,Chromatic Scale,14
886466,51361,Oboe,Major Scales,G,9
886467,51361,Oboe,Major Scales,Ab,5
886468,51361,Oboe,Major Scales,A,5
886469,51361,Oboe,Major Scales,Bb,10
886470,51361,Oboe,Major Scales,B,4
886471,51361,Oboe,Major Scales,C,10
886472,51361,Oboe,Major Scales,Db,2
886473,51361,Oboe,Major Scales,D,8
886474,51361,Oboe,Major Scales,Eb,8
886475,51361,Oboe,Major Scales,E,2
886476,51361,Oboe,Major Scales,F,3
886477,51361,Oboe,Major Scales,Gb,3
886478,51361,Oboe,Sight-Reading,Tone Quality,5
886479,51361,Oboe,Sight-Reading,Note Accuracy,4
886480,51361,Oboe,Sight-Reading,Rhythmic Accuracy,5
886481,51361,Oboe,Sight-Reading,"Musicallity, Tempo & Style",5
855425,51377,Trumpet,Lyrical Etude,Tone Quality,13
855426,51377,Trumpet,Lyrical Etude,Note Accuracy,8
855427,51377,Trumpet,Lyrical Etude,Rhythmic Accuracy,8
855428,51377,Trumpet,Lyrical Etude,"Musicallity, Tempo & Style",14
855429,51377,Trumpet,Technical Etude,Tone Quality,10
855430,51377,Trumpet,Technical Etude,Note Accuracy,6
855431,51377,Trumpet,Technical Etude,Rhythmic Accuracy,5
855432,51377,Trumpet,Technical Etude,"Musicallity, Tempo & Style",8
855433,51377,Trumpet,Chromatic Scale,Chromatic Scale,12
