ScoreID,Student,Instrument,ScoreGroup,Description,Score,MaxScore,NormalizedScore
439610,28579,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
439608,28579,Trumpet,Sight-Reading,Note Accuracy,6,10.0,0.6
439609,28579,Trumpet,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
439611,28579,Trumpet,Sight-Reading,Tone Quality,3,5.0,0.6
439587,28579,Trumpet,Technical Etude,"Musicality, Tempo, & Style",14,20.0,0.7
439589,28579,Trumpet,Technical Etude,Note Accuracy,7,10.0,0.7
439590,28579,Trumpet,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
439588,28579,Trumpet,Technical Etude,Tone Quality,12,15.0,0.8
437992,28580,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
437994,28580,Bb Clarinet,Lyrical Etude,Note Accuracy,9,10.0,0.9
437995,28580,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,9,10.0,0.9
437993,28580,Bb Clarinet,Lyrical Etude,Tone Quality,12,15.0,0.8
438005,28580,Bb Clarinet,Major Scales,A,0,8.0,0.0
438004,28580,Bb Clarinet,Major Scales,Ab,0,8.0,0.0
438007,28580,Bb Clarinet,Major Scales,B,0,8.0,0.0
438006,28580,Bb Clarinet,Major Scales,Bb,0,8.0,0.0
438008,28580,Bb Clarinet,Major Scales,C,0,8.0,0.0
438002,28580,Bb Clarinet,Chromatic Scale,Chromatic Scale,12,15.0,0.8
438010,28580,Bb Clarinet,Major Scales,D,0,8.0,0.0
438009,28580,Bb Clarinet,Major Scales,Db,0,8.0,0.0
438012,28580,Bb Clarinet,Major Scales,E,0,8.0,0.0
438011,28580,Bb Clarinet,Major Scales,Eb,0,8.0,0.0
438013,28580,Bb Clarinet,Major Scales,F,0,8.0,0.0
438003,28580,Bb Clarinet,Major Scales,G,0,8.0,0.0
438014,28580,Bb Clarinet,Major Scales,Gb,0,8.0,0.0
438020,28580,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",4,10.0,0.4
438018,28580,Bb Clarinet,Sight-Reading,Note Accuracy,4,10.0,0.4
438019,28580,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,4,10.0,0.4
438021,28580,Bb Clarinet,Sight-Reading,Tone Quality,3,5.0,0.6
437997,28580,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
437999,28580,Bb Clarinet,Technical Etude,Note Accuracy,9,10.0,0.9
438000,28580,Bb Clarinet,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
437998,28580,Bb Clarinet,Technical Etude,Tone Quality,8,15.0,0.5333333333333333
439654,28614,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
439656,28614,Trumpet,Lyrical Etude,Note Accuracy,7,10.0,0.7
439657,28614,Trumpet,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
439655,28614,Trumpet,Lyrical Etude,Tone Quality,9,15.0,0.6
439667,28614,Trumpet,Major Scales,A,3,8.0,0.375
439666,28614,Trumpet,Major Scales,Ab,0,8.0,0.0
439669,28614,Trumpet,Major Scales,B,2,8.0,0.25
439668,28614,Trumpet,Major Scales,Bb,4,8.0,0.5
439670,28614,Trumpet,Major Scales,C,0,8.0,0.0
439664,28614,Trumpet,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
439672,28614,Trumpet,Major Scales,D,4,8.0,0.5
439671,28614,Trumpet,Major Scales,Db,5,8.0,0.625
439674,28614,Trumpet,Major Scales,E,0,8.0,0.0
439673,28614,Trumpet,Major Scales,Eb,0,8.0,0.0
439675,28614,Trumpet,Major Scales,F,6,8.0,0.75
439665,28614,Trumpet,Major Scales,G,4,8.0,0.5
439676,28614,Trumpet,Major Scales,Gb,0,8.0,0.0
439682,28614,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
439680,28614,Trumpet,Sight-Reading,Note Accuracy,2,10.0,0.2
439681,28614,Trumpet,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
439683,28614,Trumpet,Sight-Reading,Tone Quality,2,5.0,0.4
439659,28614,Trumpet,Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
439661,28614,Trumpet,Technical Etude,Note Accuracy,5,10.0,0.5
439662,28614,Trumpet,Technical Etude,Rhythmic Accuracy,6,10.0,0.6
439660,28614,Trumpet,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
439768,28615,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",14,20.0,0.7
439770,28615,Trumpet,Lyrical Etude,Note Accuracy,7,10.0,0.7
439771,28615,Trumpet,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
439769,28615,Trumpet,Lyrical Etude,Tone Quality,7,15.0,0.4666666666666667
439781,28615,Trumpet,Major Scales,A,5,8.0,0.625
439780,28615,Trumpet,Major Scales,Ab,4,8.0,0.5
439783,28615,Trumpet,Major Scales,B,5,8.0,0.625
439782,28615,Trumpet,Major Scales,Bb,4,8.0,0.5
439784,28615,Trumpet,Major Scales,C,2,8.0,0.25
439778,28615,Trumpet,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
439786,28615,Trumpet,Major Scales,D,0,8.0,0.0
439785,28615,Trumpet,Major Scales,Db,0,8.0,0.0
439788,28615,Trumpet,Major Scales,E,0,8.0,0.0
439787,28615,Trumpet,Major Scales,Eb,0,8.0,0.0
439789,28615,Trumpet,Major Scales,F,0,8.0,0.0
439779,28615,Trumpet,Major Scales,G,1,8.0,0.125
439790,28615,Trumpet,Major Scales,Gb,0,8.0,0.0
439796,28615,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
439794,28615,Trumpet,Sight-Reading,Note Accuracy,5,10.0,0.5
439795,28615,Trumpet,Sight-Reading,Rhythmic Accuracy,1,10.0,0.1
439797,28615,Trumpet,Sight-Reading,Tone Quality,2,5.0,0.4
439773,28615,Trumpet,Technical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
439775,28615,Trumpet,Technical Etude,Note Accuracy,7,10.0,0.7
439776,28615,Trumpet,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
439774,28615,Trumpet,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
438023,28628,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",16,20.0,0.8
438025,28628,Bb Clarinet,Lyrical Etude,Note Accuracy,7,10.0,0.7
438026,28628,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
438024,28628,Bb Clarinet,Lyrical Etude,Tone Quality,12,15.0,0.8
438036,28628,Bb Clarinet,Major Scales,A,4,8.0,0.5
438035,28628,Bb Clarinet,Major Scales,Ab,5,8.0,0.625
438038,28628,Bb Clarinet,Major Scales,B,4,8.0,0.5
438037,28628,Bb Clarinet,Major Scales,Bb,4,8.0,0.5
438039,28628,Bb Clarinet,Major Scales,C,3,8.0,0.375
438033,28628,Bb Clarinet,Chromatic Scale,Chromatic Scale,12,15.0,0.8
438041,28628,Bb Clarinet,Major Scales,D,4,8.0,0.5
438040,28628,Bb Clarinet,Major Scales,Db,3,8.0,0.375
438043,28628,Bb Clarinet,Major Scales,E,4,8.0,0.5
438042,28628,Bb Clarinet,Major Scales,Eb,5,8.0,0.625
438044,28628,Bb Clarinet,Major Scales,F,2,8.0,0.25
438034,28628,Bb Clarinet,Major Scales,G,6,8.0,0.75
438045,28628,Bb Clarinet,Major Scales,Gb,3,8.0,0.375
438051,28628,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",6,10.0,0.6
438049,28628,Bb Clarinet,Sight-Reading,Note Accuracy,5,10.0,0.5
438050,28628,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,7,10.0,0.7
438052,28628,Bb Clarinet,Sight-Reading,Tone Quality,3,5.0,0.6
438028,28628,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
438030,28628,Bb Clarinet,Technical Etude,Note Accuracy,6,10.0,0.6
438031,28628,Bb Clarinet,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
438029,28628,Bb Clarinet,Technical Etude,Tone Quality,10,15.0,0.6666666666666666
439830,28643,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
439832,28643,Trumpet,Lyrical Etude,Note Accuracy,8,10.0,0.8
439833,28643,Trumpet,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
439831,28643,Trumpet,Lyrical Etude,Tone Quality,12,15.0,0.8
439843,28643,Trumpet,Major Scales,A,6,8.0,0.75
439842,28643,Trumpet,Major Scales,Ab,6,8.0,0.75
439845,28643,Trumpet,Major Scales,B,6,8.0,0.75
439844,28643,Trumpet,Major Scales,Bb,7,8.0,0.875
439846,28643,Trumpet,Major Scales,C,6,8.0,0.75
439840,28643,Trumpet,Chromatic Scale,Chromatic Scale,13,15.0,0.8666666666666667
439848,28643,Trumpet,Major Scales,D,7,8.0,0.875
439847,28643,Trumpet,Major Scales,Db,6,8.0,0.75
439850,28643,Trumpet,Major Scales,E,6,8.0,0.75
439849,28643,Trumpet,Major Scales,Eb,7,8.0,0.875
439851,28643,Trumpet,Major Scales,F,7,8.0,0.875
439841,28643,Trumpet,Major Scales,G,7,8.0,0.875
439852,28643,Trumpet,Major Scales,Gb,7,8.0,0.875
439858,28643,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
439856,28643,Trumpet,Sight-Reading,Note Accuracy,5,10.0,0.5
439857,28643,Trumpet,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
439859,28643,Trumpet,Sight-Reading,Tone Quality,3,5.0,0.6
439835,28643,Trumpet,Technical Etude,"Musicality, Tempo, & Style",16,20.0,0.8
439837,28643,Trumpet,Technical Etude,Note Accuracy,8,10.0,0.8
439838,28643,Trumpet,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
439836,28643,Trumpet,Technical Etude,Tone Quality,12,15.0,0.8
438054,28644,Bb Clarinet,Lyrical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
438056,28644,Bb Clarinet,Lyrical Etude,Note Accuracy,0,10.0,0.0
438057,28644,Bb Clarinet,Lyrical Etude,Rhythmic Accuracy,0,10.0,0.0
438055,28644,Bb Clarinet,Lyrical Etude,Tone Quality,0,15.0,0.0
438067,28644,Bb Clarinet,Major Scales,A,3,8.0,0.375
438066,28644,Bb Clarinet,Major Scales,Ab,4,8.0,0.5
438069,28644,Bb Clarinet,Major Scales,B,3,8.0,0.375
438068,28644,Bb Clarinet,Major Scales,Bb,4,8.0,0.5
438070,28644,Bb Clarinet,Major Scales,C,3,8.0,0.375
438064,28644,Bb Clarinet,Chromatic Scale,Chromatic Scale,7,15.0,0.4666666666666667
438072,28644,Bb Clarinet,Major Scales,D,3,8.0,0.375
438071,28644,Bb Clarinet,Major Scales,Db,3,8.0,0.375
438074,28644,Bb Clarinet,Major Scales,E,2,8.0,0.25
438073,28644,Bb Clarinet,Major Scales,Eb,2,8.0,0.25
438075,28644,Bb Clarinet,Major Scales,F,3,8.0,0.375
438065,28644,Bb Clarinet,Major Scales,G,3,8.0,0.375
438076,28644,Bb Clarinet,Major Scales,Gb,2,8.0,0.25
438082,28644,Bb Clarinet,Sight-Reading,"Musicality, Tempo, & Style",3,10.0,0.3
438080,28644,Bb Clarinet,Sight-Reading,Note Accuracy,5,10.0,0.5
438081,28644,Bb Clarinet,Sight-Reading,Rhythmic Accuracy,3,10.0,0.3
438083,28644,Bb Clarinet,Sight-Reading,Tone Quality,2,5.0,0.4
438059,28644,Bb Clarinet,Technical Etude,"Musicality, Tempo, & Style",0,20.0,0.0
438061,28644,Bb Clarinet,Technical Etude,Note Accuracy,0,10.0,0.0
438062,28644,Bb Clarinet,Technical Etude,Rhythmic Accuracy,0,10.0,0.0
438060,28644,Bb Clarinet,Technical Etude,Tone Quality,0,15.0,0.0
439892,28646,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
439894,28646,Trumpet,Lyrical Etude,Note Accuracy,7,10.0,0.7
439895,28646,Trumpet,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
439893,28646,Trumpet,Lyrical Etude,Tone Quality,10,15.0,0.6666666666666666
439905,28646,Trumpet,Major Scales,A,3,8.0,0.375
439904,28646,Trumpet,Major Scales,Ab,6,8.0,0.75
439907,28646,Trumpet,Major Scales,B,5,8.0,0.625
439906,28646,Trumpet,Major Scales,Bb,5,8.0,0.625
439908,28646,Trumpet,Major Scales,C,6,8.0,0.75
439902,28646,Trumpet,Chromatic Scale,Chromatic Scale,10,15.0,0.6666666666666666
439910,28646,Trumpet,Major Scales,D,5,8.0,0.625
439909,28646,Trumpet,Major Scales,Db,6,8.0,0.75
439912,28646,Trumpet,Major Scales,E,3,8.0,0.375
439911,28646,Trumpet,Major Scales,Eb,5,8.0,0.625
439913,28646,Trumpet,Major Scales,F,4,8.0,0.5
439903,28646,Trumpet,Major Scales,G,5,8.0,0.625
439914,28646,Trumpet,Major Scales,Gb,4,8.0,0.5
439920,28646,Trumpet,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
439918,28646,Trumpet,Sight-Reading,Note Accuracy,3,10.0,0.3
439919,28646,Trumpet,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
439921,28646,Trumpet,Sight-Reading,Tone Quality,2,5.0,0.4
439897,28646,Trumpet,Technical Etude,"Musicality, Tempo, & Style",12,20.0,0.6
439899,28646,Trumpet,Technical Etude,Note Accuracy,7,10.0,0.7
439900,28646,Trumpet,Technical Etude,Rhythmic Accuracy,7,10.0,0.7
439898,28646,Trumpet,Technical Etude,Tone Quality,11,15.0,0.7333333333333333
434890,28647,French Horn,Lyrical Etude,"Musicality, Tempo, & Style",3,20.0,0.15
434892,28647,French Horn,Lyrical Etude,Note Accuracy,3,10.0,0.3
434893,28647,French Horn,Lyrical Etude,Rhythmic Accuracy,3,10.0,0.3
434891,28647,French Horn,Lyrical Etude,Tone Quality,3,15.0,0.2
434900,28647,French Horn,Major Scales,A,0,8.0,0.0
434889,28647,French Horn,Major Scales,Ab,0,8.0,0.0
439512,28647,French Horn,Major Scales,B,0,8.0,0.0
434901,28647,French Horn,Major Scales,Bb,3,8.0,0.375
439513,28647,French Horn,Major Scales,C,0,8.0,0.0
434887,28647,French Horn,Chromatic Scale,Chromatic Scale,5,15.0,0.3333333333333333
439515,28647,French Horn,Major Scales,D,0,8.0,0.0
439514,28647,French Horn,Major Scales,Db,0,8.0,0.0
439517,28647,French Horn,Major Scales,E,0,8.0,0.0
439516,28647,French Horn,Major Scales,Eb,0,8.0,0.0
439518,28647,French Horn,Major Scales,F,0,8.0,0.0
434888,28647,French Horn,Major Scales,G,4,8.0,0.5
439519,28647,French Horn,Major Scales,Gb,0,8.0,0.0
434907,28647,French Horn,Sight-Reading,"Musicality, Tempo, & Style",2,10.0,0.2
434905,28647,French Horn,Sight-Reading,Note Accuracy,2,10.0,0.2
434906,28647,French Horn,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
434908,28647,French Horn,Sight-Reading,Tone Quality,2,5.0,0.4
434895,28647,French Horn,Technical Etude,"Musicality, Tempo, & Style",3,20.0,0.15
434897,28647,French Horn,Technical Etude,Note Accuracy,3,10.0,0.3
434898,28647,French Horn,Technical Etude,Rhythmic Accuracy,3,10.0,0.3
434896,28647,French Horn,Technical Etude,Tone Quality,3,15.0,0.2
434910,28648,French Horn,Lyrical Etude,"Musicality, Tempo, & Style",3,20.0,0.15
434912,28648,French Horn,Lyrical Etude,Note Accuracy,3,10.0,0.3
434913,28648,French Horn,Lyrical Etude,Rhythmic Accuracy,3,10.0,0.3
434911,28648,French Horn,Lyrical Etude,Tone Quality,3,15.0,0.2
434923,28648,French Horn,Major Scales,A,2,8.0,0.25
434922,28648,French Horn,Major Scales,Ab,2,8.0,0.25
434925,28648,French Horn,Major Scales,B,2,8.0,0.25
434924,28648,French Horn,Major Scales,Bb,2,8.0,0.25
434926,28648,French Horn,Major Scales,C,2,8.0,0.25
434920,28648,French Horn,Chromatic Scale,Chromatic Scale,1,15.0,0.06666666666666667
434928,28648,French Horn,Major Scales,D,2,8.0,0.25
434927,28648,French Horn,Major Scales,Db,2,8.0,0.25
439520,28648,French Horn,Major Scales,E,0,8.0,0.0
434929,28648,French Horn,Major Scales,Eb,2,8.0,0.25
439521,28648,French Horn,Major Scales,F,0,8.0,0.0
434921,28648,French Horn,Major Scales,G,2,8.0,0.25
439522,28648,French Horn,Major Scales,Gb,0,8.0,0.0
434935,28648,French Horn,Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
434933,28648,French Horn,Sight-Reading,Note Accuracy,0,10.0,0.0
434934,28648,French Horn,Sight-Reading,Rhythmic Accuracy,1,10.0,0.1
434936,28648,French Horn,Sight-Reading,Tone Quality,1,5.0,0.2
434915,28648,French Horn,Technical Etude,"Musicality, Tempo, & Style",2,20.0,0.1
434917,28648,French Horn,Technical Etude,Note Accuracy,3,10.0,0.3
434918,28648,French Horn,Technical Etude,Rhythmic Accuracy,3,10.0,0.3
434916,28648,French Horn,Technical Etude,Tone Quality,3,15.0,0.2
434938,28663,French Horn,Lyrical Etude,"Musicality, Tempo, & Style",11,20.0,0.55
434940,28663,French Horn,Lyrical Etude,Note Accuracy,9,10.0,0.9
434941,28663,French Horn,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
434939,28663,French Horn,Lyrical Etude,Tone Quality,8,15.0,0.5333333333333333
439525,28663,French Horn,Major Scales,A,0,8.0,0.0
439524,28663,French Horn,Major Scales,Ab,0,8.0,0.0
439526,28663,French Horn,Major Scales,B,0,8.0,0.0
434949,28663,French Horn,Major Scales,Bb,2,8.0,0.25
439527,28663,French Horn,Major Scales,C,0,8.0,0.0
434948,28663,French Horn,Chromatic Scale,Chromatic Scale,4,15.0,0.26666666666666666
439529,28663,French Horn,Major Scales,D,0,8.0,0.0
439528,28663,French Horn,Major Scales,Db,0,8.0,0.0
439531,28663,French Horn,Major Scales,E,0,8.0,0.0
439530,28663,French Horn,Major Scales,Eb,0,8.0,0.0
439532,28663,French Horn,Major Scales,F,0,8.0,0.0
439523,28663,French Horn,Major Scales,G,0,8.0,0.0
439533,28663,French Horn,Major Scales,Gb,0,8.0,0.0
439539,28663,French Horn,Sight-Reading,"Musicality, Tempo, & Style",0,10.0,0.0
439537,28663,French Horn,Sight-Reading,Note Accuracy,0,10.0,0.0
439538,28663,French Horn,Sight-Reading,Rhythmic Accuracy,0,10.0,0.0
439540,28663,French Horn,Sight-Reading,Tone Quality,0,5.0,0.0
434943,28663,French Horn,Technical Etude,"Musicality, Tempo, & Style",5,20.0,0.25
434945,28663,French Horn,Technical Etude,Note Accuracy,7,10.0,0.7
434946,28663,French Horn,Technical Etude,Rhythmic Accuracy,5,10.0,0.5
434944,28663,French Horn,Technical Etude,Tone Quality,7,15.0,0.4666666666666667
437809,28667,Alto Saxophone,Lyrical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
437811,28667,Alto Saxophone,Lyrical Etude,Note Accuracy,9,10.0,0.9
437812,28667,Alto Saxophone,Lyrical Etude,Rhythmic Accuracy,7,10.0,0.7
437810,28667,Alto Saxophone,Lyrical Etude,Tone Quality,6,15.0,0.4
437822,28667,Alto Saxophone,Major Scales,A,2,8.0,0.25
437821,28667,Alto Saxophone,Major Scales,Ab,2,8.0,0.25
437824,28667,Alto Saxophone,Major Scales,B,0,8.0,0.0
437823,28667,Alto Saxophone,Major Scales,Bb,0,8.0,0.0
437825,28667,Alto Saxophone,Major Scales,C,0,8.0,0.0
437819,28667,Alto Saxophone,Chromatic Scale,Chromatic Scale,8,15.0,0.5333333333333333
437827,28667,Alto Saxophone,Major Scales,D,1,8.0,0.125
437826,28667,Alto Saxophone,Major Scales,Db,1,8.0,0.125
437829,28667,Alto Saxophone,Major Scales,E,1,8.0,0.125
437828,28667,Alto Saxophone,Major Scales,Eb,2,8.0,0.25
437830,28667,Alto Saxophone,Major Scales,F,1,8.0,0.125
437820,28667,Alto Saxophone,Major Scales,G,4,8.0,0.5
437831,28667,Alto Saxophone,Major Scales,Gb,3,8.0,0.375
437837,28667,Alto Saxophone,Sight-Reading,"Musicality, Tempo, & Style",1,10.0,0.1
437835,28667,Alto Saxophone,Sight-Reading,Note Accuracy,2,10.0,0.2
437836,28667,Alto Saxophone,Sight-Reading,Rhythmic Accuracy,2,10.0,0.2
437838,28667,Alto Saxophone,Sight-Reading,Tone Quality,4,5.0,0.8
437814,28667,Alto Saxophone,Technical Etude,"Musicality, Tempo, & Style",8,20.0,0.4
437816,28667,Alto Saxophone,Technical Etude,Note Accuracy,8,10.0,0.8
437817,28667,Alto Saxophone,Technical Etude,Rhythmic Accuracy,8,10.0,0.8
437815,28667,Alto Saxophone,Technical Etude,Tone Quality,6,15.0,0.4
439923,28671,Trumpet,Lyrical Etude,"Musicality, Tempo, & Style",1,20.0,0.05
436866,28682,Euphonium,Lyrical Etude,"Musicality, Tempo, & Style",13,20.0,0.65
436868,28682,Euphonium,Lyrical Etude,Note Accuracy,7,10.0,0.7
436869,28682,Euphonium,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
436867,28682,Euphonium,Lyrical Etude,Tone Quality,10,15.0,0.6666666666666666
436879,28682,Euphonium,Major Scales,A,0,8.0,0.0
436878,28682,Euphonium,Major Scales,Ab,1,8.0,0.125
436881,28682,Euphonium,Major Scales,B,0,8.0,0.0
436880,28682,Euphonium,Major Scales,Bb,2,8.0,0.25
436882,28682,Euphonium,Major Scales,C,2,8.0,0.25
436876,28682,Euphonium,Chromatic Scale,Chromatic Scale,9,15.0,0.6
436884,28682,Euphonium,Major Scales,D,1,8.0,0.125
436883,28682,Euphonium,Major Scales,Db,2,8.0,0.25
436886,28682,Euphonium,Major Scales,E,0,8.0,0.0
436885,28682,Euphonium,Major Scales,Eb,3,8.0,0.375
436887,28682,Euphonium,Major Scales,F,2,8.0,0.25
436877,28682,Euphonium,Major Scales,G,2,8.0,0.25
436888,28682,Euphonium,Major Scales,Gb,1,8.0,0.125
436894,28682,Euphonium,Sight-Reading,"Musicality, Tempo, & Style",5,10.0,0.5
436892,28682,Euphonium,Sight-Reading,Note Accuracy,5,10.0,0.5
436893,28682,Euphonium,Sight-Reading,Rhythmic Accuracy,6,10.0,0.6
436895,28682,Euphonium,Sight-Reading,Tone Quality,3,5.0,0.6
436871,28682,Euphonium,Technical Etude,"Musicality, Tempo, & Style",15,20.0,0.75
436873,28682,Euphonium,Technical Etude,Note Accuracy,8,10.0,0.8
436874,28682,Euphonium,Technical Etude,Rhythmic Accuracy,9,10.0,0.9
436872,28682,Euphonium,Technical Etude,Tone Quality,11,15.0,0.7333333333333333
434950,28684,French Horn,Lyrical Etude,"Musicality, Tempo, & Style",16,20.0,0.8
434952,28684,French Horn,Lyrical Etude,Note Accuracy,9,10.0,0.9
434953,28684,French Horn,Lyrical Etude,Rhythmic Accuracy,8,10.0,0.8
434951,28684,French Horn,Lyrical Etude,Tone Quality,12,15.0,0.8
434963,28684,French Horn,Major Scales,A,4,8.0,0.5
434962,28684,French Horn,Major Scales,Ab,4,8.0,0.5
434965,28684,French Horn,Major Scales,B,4,8.0,0.5
434964,28684,French Horn,Major Scales,Bb,3,8.0,0.375
434966,28684,French Horn,Major Scales,C,5,8.0,0.625
